time_stamp,location,power_mw
2024-06-10 07:00:00,Mid-West,539.037742308368
2024-06-10 08:00:00,Mid-West,496.4199014244196
2024-06-10 09:00:00,Mid-West,536.5611645971217
2024-06-10 10:00:00,Mid-West,518.9484568825281
2024-06-10 11:00:00,Mid-West,479.8460200182498
2024-06-10 12:00:00,Mid-West,440.4158684720338
2024-06-10 13:00:00,Mid-West,388.48000097799894
2024-06-10 14:00:00,Mid-West,301.34711174310735
2024-06-10 15:00:00,Mid-West,321.6792147300765
2024-06-10 16:00:00,Mid-West,329.1882212359397
2024-06-10 17:00:00,Mid-West,179.38052975940127
2024-06-10 18:00:00,Mid-West,282.2355680565108
2024-06-10 19:00:00,Mid-West,216.56195094756154
2024-06-10 20:00:00,Mid-West,237.14651402448268
2024-06-10 21:00:00,Mid-West,280.485624132341
2024-06-10 22:00:00,Mid-West,330.3284952657156
2024-06-10 23:00:00,Mid-West,365.7928280195346
2024-06-11 00:00:00,Mid-West,323.4172050521492
2024-06-11 01:00:00,Mid-West,445.08069738381346
2024-06-11 02:00:00,Mid-West,454.3878006481237
2024-06-11 04:00:00,Mid-West,524.8207031209989
2024-06-11 05:00:00,Mid-West,556.7142464040088
2024-06-11 06:00:00,Mid-West,536.0198080047901
2024-06-11 07:00:00,Mid-West,505.7592083910596
2024-06-11 08:00:00,Mid-West,558.2958610512479
2024-06-11 09:00:00,Mid-West,509.99131751889774
2024-06-11 10:00:00,Mid-West,420.48090192980885
2024-06-11 11:00:00,Mid-West,439.7376795036985
2024-06-11 12:00:00,Mid-West,391.03705250517294
2024-06-11 13:00:00,Mid-West,356.1761851433405
2024-06-11 14:00:00,Mid-West,285.4428090916875
2024-06-11 15:00:00,Mid-West,299.0433464303414
2024-06-11 16:00:00,Mid-West,254.95398682373624
2024-06-11 17:00:00,Mid-West,264.12345275430846
2024-06-11 18:00:00,Mid-West,269.6318052573462
2024-06-11 19:00:00,Mid-West,253.3430944195322
2024-06-11 20:00:00,Mid-West,280.86406724869147
2024-06-11 21:00:00,Mid-West,292.10645141063463
2024-06-11 22:00:00,Mid-West,286.05942601190384
2024-06-11 23:00:00,Mid-West,341.2002191842362
2024-06-12 00:00:00,Mid-West,397.9641183279805
2024-06-12 01:00:00,Mid-West,441.3488267257715
2024-06-12 02:00:00,Mid-West,513.3468740952009
2024-06-12 03:00:00,Mid-West,539.2389473113993
2024-06-12 04:00:00,Mid-West,548.7963127697243
2024-06-12 05:00:00,Mid-West,522.645092326828
2024-06-12 06:00:00,Mid-West,534.3568895659666
2024-06-12 07:00:00,Mid-West,596.8980620078144
2024-06-12 08:00:00,Mid-West,577.8773642118524
2024-06-12 09:00:00,Mid-West,442.6418594641357
2024-06-12 10:00:00,Mid-West,475.1416718890115
2024-06-12 11:00:00,Mid-West,422.15137688269124
2024-06-12 12:00:00,Mid-West,424.48678494455254
2024-06-12 13:00:00,Mid-West,336.2089003701535
2024-06-12 14:00:00,Mid-West,367.59306236678765
2024-06-12 15:00:00,Mid-West,331.60603431184734
2024-06-12 16:00:00,Mid-West,270.4589203360812
2024-06-12 17:00:00,Mid-West,215.58118179317216
2024-06-12 18:00:00,Mid-West,284.99002761157186
2024-06-12 19:00:00,Mid-West,254.9387707392563
2024-06-12 20:00:00,Mid-West,250.6792860265772
2024-06-12 21:00:00,Mid-West,322.11725576101463
2024-06-12 22:00:00,Mid-West,340.74444817709116
2024-06-12 23:00:00,Mid-West,329.1007880428406
2024-06-13 00:00:00,Mid-West,415.5776416988098
2024-06-13 01:00:00,Mid-West,378.7304123395338
2024-06-13 02:00:00,Mid-West,-500.0
2024-06-13 03:00:00,Mid-West,488.8972618293943
2024-06-13 04:00:00,Mid-West,543.5650032835514
2024-06-13 05:00:00,Mid-West,529.198311898813
2024-06-13 06:00:00,Mid-West,565.5882087293494
2024-06-13 07:00:00,Mid-West,537.9989436654798
2024-06-13 08:00:00,Mid-West,578.7731123043119
2024-06-13 09:00:00,Mid-West,489.37171898895036
2024-06-13 10:00:00,Mid-West,498.550101172
2024-06-13 11:00:00,Mid-West,438.13832070841073
2024-06-13 12:00:00,Mid-West,409.6240626653853
2024-06-13 13:00:00,Mid-West,386.1298061346138
2024-06-13 14:00:00,Mid-West,342.900147090849
2024-06-13 15:00:00,Mid-West,337.9458445541295
2024-06-13 16:00:00,Mid-West,268.40244919906576
2024-06-13 17:00:00,Mid-West,236.72856092588444
2024-06-13 19:00:00,Mid-West,234.88022023139848
2024-06-13 20:00:00,Mid-West,247.13978598256767
2024-06-13 21:00:00,Mid-West,309.6114228104289
2024-06-13 22:00:00,Mid-West,249.99360513062575
2024-06-13 23:00:00,Mid-West,352.86463491212953
2024-06-14 00:00:00,Mid-West,371.3581733182888
2024-06-14 01:00:00,Mid-West,502.70386177839777
2024-06-14 02:00:00,Mid-West,458.16785841405283
2024-06-14 03:00:00,Mid-West,510.4323349246683
2024-06-14 04:00:00,Mid-West,502.78821077080795
2024-06-14 05:00:00,Mid-West,560.9000875284484
2024-06-14 06:00:00,Mid-West,500.62899568024227
2024-06-14 07:00:00,Mid-West,497.9928097441707
2024-06-14 08:00:00,Mid-West,550.4406474471116
2024-06-14 09:00:00,Mid-West,560.9825787288502
2024-06-14 10:00:00,Mid-West,425.0407740835949
2024-06-14 11:00:00,Mid-West,462.8460685958831
2024-06-14 12:00:00,Mid-West,364.38214328438056
2024-06-14 13:00:00,Mid-West,360.8959809779562
2024-06-14 14:00:00,Mid-West,323.1680401201836
2024-06-14 15:00:00,Mid-West,277.81996023497584
2024-06-14 16:00:00,Mid-West,292.67998456326563
2024-06-14 17:00:00,Mid-West,235.79807702449597
2024-06-14 18:00:00,Mid-West,300.38788960660315
2024-06-14 19:00:00,Mid-West,248.9056512390098
2024-06-14 20:00:00,Mid-West,197.67497519910106
2024-06-14 21:00:00,Mid-West,279.6656727444858
2024-06-14 22:00:00,Mid-West,300.5254397328728
2024-06-14 23:00:00,Mid-West,324.9754375559356
2024-06-15 00:00:00,Mid-West,392.4862817071456
2024-06-15 01:00:00,Mid-West,389.5942311218154
2024-06-15 02:00:00,Mid-West,508.84027478875055
2024-06-15 03:00:00,Mid-West,456.81470302495916
2024-06-15 04:00:00,Mid-West,512.1670971113202
2024-06-15 05:00:00,Mid-West,580.2997933580693
2024-06-15 06:00:00,Mid-West,593.8326700170473
2024-06-15 07:00:00,Mid-West,524.7201255565446
2024-06-15 08:00:00,Mid-West,522.0737104693745
2024-06-15 09:00:00,Mid-West,533.9248926476118
2024-06-15 10:00:00,Mid-West,488.0350976966715
2024-06-15 11:00:00,Mid-West,453.1440750420628
2024-06-15 12:00:00,Mid-West,428.913945809875
2024-06-15 13:00:00,Mid-West,377.4657617542495
2024-06-15 14:00:00,Mid-West,329.37612148494844
2024-06-15 15:00:00,Mid-West,349.53755592941656
2024-06-15 16:00:00,Mid-West,293.2707346254732
2024-06-15 17:00:00,Mid-West,253.03216934512096
2024-06-15 18:00:00,Mid-West,220.65152675932143
2024-06-15 19:00:00,Mid-West,256.73551366536077
2024-06-15 20:00:00,Mid-West,268.45789368213747
2024-06-15 21:00:00,Mid-West,239.84659921827853
2024-06-15 22:00:00,Mid-West,300.05947789363944
2024-06-15 23:00:00,Mid-West,393.56391652363124
2024-06-16 00:00:00,Mid-West,403.6798430506409
2024-06-16 01:00:00,Mid-West,439.12837425093085
2024-06-16 02:00:00,Mid-West,494.23665405776023
2024-06-16 03:00:00,Mid-West,504.07418649302156
2024-06-16 04:00:00,Mid-West,494.53922660145406
2024-06-16 05:00:00,Mid-West,631.072338219484
2024-06-16 06:00:00,Mid-West,565.9952981821443
2024-06-16 07:00:00,Mid-West,589.3673345060267
2024-06-16 08:00:00,Mid-West,510.85576457586023
2024-06-16 09:00:00,Mid-West,514.0108904672127
2024-06-16 10:00:00,Mid-West,453.1274646567371
2024-06-16 11:00:00,Mid-West,429.6627521236224
2024-06-16 12:00:00,Mid-West,448.4097316664672
2024-06-16 13:00:00,Mid-West,342.76898465263446
2024-06-16 14:00:00,Mid-West,360.6691191332333
2024-06-16 15:00:00,Mid-West,277.38017902624745
2024-06-16 16:00:00,Mid-West,231.30918048917803
2024-06-16 17:00:00,Mid-West,252.02059651845514
2024-06-16 18:00:00,Mid-West,279.71141610696714
2024-06-16 19:00:00,Mid-West,254.2591791072642
2024-06-16 20:00:00,Mid-West,290.26785065711334
2024-06-16 21:00:00,Mid-West,288.17441236312425
2024-06-16 22:00:00,Mid-West,308.6489656225842
2024-06-16 23:00:00,Mid-West,374.73743122279086
2024-06-17 00:00:00,Mid-West,380.37309807612183
2024-06-17 01:00:00,Mid-West,389.7162171862381
2024-06-17 02:00:00,Mid-West,527.835208495892
2024-06-17 03:00:00,Mid-West,462.1487856780096
2024-06-17 04:00:00,Mid-West,524.0546230619018
2024-06-17 05:00:00,Mid-West,536.8801544164926
2024-06-17 06:00:00,Mid-West,541.614564132641
2024-06-17 07:00:00,Mid-West,557.2110365348303
2024-06-17 08:00:00,Mid-West,573.0128525665319
2024-06-17 09:00:00,Mid-West,529.0936756794416
2024-06-17 10:00:00,Mid-West,502.0306447873117
2024-06-17 11:00:00,Mid-West,440.2882663140266
2024-06-17 12:00:00,Mid-West,412.82691642740815
2024-06-17 13:00:00,Mid-West,351.137177414907
2024-06-17 14:00:00,Mid-West,291.3443014949909
2024-06-17 15:00:00,Mid-West,302.8990402871477
2024-06-17 16:00:00,Mid-West,278.6488691216302
2024-06-17 17:00:00,Mid-West,221.32107511040527
2024-06-17 18:00:00,Mid-West,226.6113459756948
2024-06-17 19:00:00,Mid-West,198.59110657173298
2024-06-17 20:00:00,Mid-West,289.7936380854019
2024-06-17 21:00:00,Mid-West,342.5136692238433
2024-06-17 22:00:00,Mid-West,305.96978721580535
2024-06-18 00:00:00,Mid-West,391.9932704970409
2024-06-18 01:00:00,Mid-West,426.0502643871785
2024-06-18 02:00:00,Mid-West,530.6390308039295
2024-06-18 03:00:00,Mid-West,475.50026745833316
2024-06-18 04:00:00,Mid-West,528.2900545028236
2024-06-18 05:00:00,Mid-West,521.1070192568809
2024-06-18 06:00:00,Mid-West,529.6693677394425
2024-06-18 07:00:00,Mid-West,544.8957326962375
2024-06-18 08:00:00,Mid-West,533.512952429093
2024-06-18 09:00:00,Mid-West,527.646397341672
2024-06-18 10:00:00,Mid-West,456.88982213281815
2024-06-18 11:00:00,Mid-West,435.7984437744357
2024-06-18 12:00:00,Mid-West,367.8053498960852
2024-06-18 13:00:00,Mid-West,318.68501260240487
2024-06-18 14:00:00,Mid-West,287.25990371138727
2024-06-18 15:00:00,Mid-West,304.0426216051814
2024-06-18 16:00:00,Mid-West,235.1250980861539
2024-06-18 17:00:00,Mid-West,270.92904310698844
2024-06-18 18:00:00,Mid-West,221.23563012132246
2024-06-18 19:00:00,Mid-West,242.83348401337548
2024-06-18 20:00:00,Mid-West,275.69411392204796
2024-06-18 21:00:00,Mid-West,313.8357656539943
2024-06-18 22:00:00,Mid-West,366.86303411178983
2024-06-18 23:00:00,Mid-West,359.5684950398255
2024-06-19 00:00:00,Mid-West,390.23084423613335
2024-06-19 01:00:00,Mid-West,443.4076147343872
2024-06-19 02:00:00,Mid-West,510.8120239721077
2024-06-19 03:00:00,Mid-West,492.8569902398513
2024-06-19 04:00:00,Mid-West,513.802345184319
2024-06-19 05:00:00,Mid-West,549.6689526751172
2024-06-19 06:00:00,Mid-West,485.51498569492344
2024-06-19 07:00:00,Mid-West,549.7379161958855
2024-06-19 08:00:00,Mid-West,501.57141977512197
2024-06-19 09:00:00,Mid-West,491.4639623625416
2024-06-19 10:00:00,Mid-West,482.801021486108
2024-06-19 11:00:00,Mid-West,417.6439287850637
2024-06-19 12:00:00,Mid-West,403.9130092093727
2024-06-19 13:00:00,Mid-West,396.24212970231
2024-06-19 14:00:00,Mid-West,325.58518580277814
2024-06-19 15:00:00,Mid-West,314.7219816607631
2024-06-19 16:00:00,Mid-West,252.94684769613954
2024-06-19 17:00:00,Mid-West,268.81133421947794
2024-06-19 18:00:00,Mid-West,256.4165708427455
2024-06-19 19:00:00,Mid-West,240.99919380099828
2024-06-19 20:00:00,Mid-West,283.9797118462532
2024-06-19 21:00:00,Mid-West,2553.542723245265
2024-06-19 22:00:00,Mid-West,287.16764664556126
2024-06-19 23:00:00,Mid-West,442.73949163477624
2024-06-20 00:00:00,Mid-West,407.9305772556834
2024-06-20 01:00:00,Mid-West,422.7762198391877
2024-06-20 02:00:00,Mid-West,499.3402290770558
2024-06-20 03:00:00,Mid-West,492.3447934232026
2024-06-20 04:00:00,Mid-West,537.0119695196584
2024-06-20 05:00:00,Mid-West,563.9046120876435
2024-06-20 06:00:00,Mid-West,560.8788530841022
2024-06-20 08:00:00,Mid-West,500.9964765842157
2024-06-20 09:00:00,Mid-West,498.78100032117663
2024-06-20 10:00:00,Mid-West,426.935620951333
2024-06-20 11:00:00,Mid-West,441.37911869240776
2024-06-20 12:00:00,Mid-West,381.2657080908653
2024-06-20 13:00:00,Mid-West,366.902797789269
2024-06-20 14:00:00,Mid-West,346.1909254441218
2024-06-20 15:00:00,Mid-West,317.0404032987068
2024-06-20 16:00:00,Mid-West,255.40056057654618
2024-06-20 17:00:00,Mid-West,232.6631921013914
2024-06-20 18:00:00,Mid-West,217.62410552199427
2024-06-20 19:00:00,Mid-West,191.56944347802596
2024-06-20 20:00:00,Mid-West,270.82205899481136
2024-06-20 21:00:00,Mid-West,315.8328056310709
2024-06-20 22:00:00,Mid-West,354.3362548091505
2024-06-20 23:00:00,Mid-West,435.2612318638372
2024-06-21 00:00:00,Mid-West,381.9242432188681
2024-06-21 01:00:00,Mid-West,436.83410962927155
2024-06-21 02:00:00,Mid-West,475.5510609206324
2024-06-21 03:00:00,Mid-West,500.2324947796126
2024-06-21 04:00:00,Mid-West,521.1829545279189
2024-06-21 05:00:00,Mid-West,555.0993130419652
2024-06-21 06:00:00,Mid-West,512.8007656829677
2024-06-21 07:00:00,Mid-West,582.177581896085
2024-06-21 08:00:00,Mid-West,503.4529128685685
2024-06-21 09:00:00,Mid-West,5658.691559372195
2024-06-21 10:00:00,Mid-West,487.38705277847566
2024-06-21 11:00:00,Mid-West,435.48748591156783
2024-06-21 12:00:00,Mid-West,410.84198562512654
2024-06-21 13:00:00,Mid-West,373.0025781108211
2024-06-21 14:00:00,Mid-West,335.2170967146934
2024-06-21 15:00:00,Mid-West,384.38028834158297
2024-06-21 16:00:00,Mid-West,240.0023676541947
2024-06-21 17:00:00,Mid-West,233.2608804781377
2024-06-21 18:00:00,Mid-West,251.47814505490507
2024-06-21 19:00:00,Mid-West,270.15833493326767
2024-06-21 20:00:00,Mid-West,290.7607107007459
2024-06-21 21:00:00,Mid-West,320.83293306596113
2024-06-21 22:00:00,Mid-West,311.76759778895786
2024-06-21 23:00:00,Mid-West,350.551364029135
2024-06-22 00:00:00,Mid-West,425.26092243158683
2024-06-22 01:00:00,Mid-West,428.82341911387
2024-06-22 02:00:00,Mid-West,480.97074873797607
2024-06-22 03:00:00,Mid-West,529.8015962948814
2024-06-22 04:00:00,Mid-West,506.1825564924421
2024-06-22 05:00:00,Mid-West,570.903480043243
2024-06-22 06:00:00,Mid-West,518.6589869821933
2024-06-22 07:00:00,Mid-West,572.4698064412554
2024-06-22 09:00:00,Mid-West,513.5867422087226
2024-06-22 10:00:00,Mid-West,441.9140453469264
2024-06-22 11:00:00,Mid-West,430.5624361210514
2024-06-22 12:00:00,Mid-West,405.48243849774275
2024-06-22 13:00:00,Mid-West,374.3335792565327
2024-06-22 14:00:00,Mid-West,324.3958659462244
2024-06-22 15:00:00,Mid-West,250.9809582160532
2024-06-22 16:00:00,Mid-West,264.56360907156505
2024-06-22 17:00:00,Mid-West,237.79569357843505
2024-06-22 18:00:00,Mid-West,248.1077422128011
2024-06-22 19:00:00,Mid-West,235.53042938229925
2024-06-22 20:00:00,Mid-West,271.8142969877866
2024-06-22 21:00:00,Mid-West,283.73063219107183
2024-06-22 22:00:00,Mid-West,290.384185639347
2024-06-22 23:00:00,Mid-West,407.94573981013895
2024-06-23 00:00:00,Mid-West,383.5029416891846
2024-06-23 01:00:00,Mid-West,401.6988391323483
2024-06-23 02:00:00,Mid-West,459.4410116842436
2024-06-23 03:00:00,Mid-West,548.3140901912981
2024-06-23 04:00:00,Mid-West,514.1776483884115
2024-06-23 05:00:00,Mid-West,513.8513598552646
2024-06-23 06:00:00,Mid-West,593.1386454750624
2024-06-23 07:00:00,Mid-West,533.5057425420746
2024-06-23 08:00:00,Mid-West,530.6236691432618
2024-06-23 09:00:00,Mid-West,459.4022229605858
2024-06-23 10:00:00,Mid-West,484.56328075214225
2024-06-23 11:00:00,Mid-West,472.89854222494205
2024-06-23 12:00:00,Mid-West,445.32594320936175
2024-06-23 13:00:00,Mid-West,378.4317357746864
2024-06-23 14:00:00,Mid-West,365.54784599602226
2024-06-23 15:00:00,Mid-West,286.88170821287576
2024-06-23 16:00:00,Mid-West,282.96494816950815
2024-06-23 17:00:00,Mid-West,292.25441930282284
2024-06-23 18:00:00,Mid-West,221.18269313906185
2024-06-23 19:00:00,Mid-West,262.25334050193516
2024-06-23 20:00:00,Mid-West,288.46610410931277
2024-06-23 21:00:00,Mid-West,285.89628705956375
2024-06-23 22:00:00,Mid-West,-500.0
2024-06-23 23:00:00,Mid-West,378.08074861478997
2024-06-24 00:00:00,Mid-West,431.939370782704
2024-06-24 01:00:00,Mid-West,417.80366925174656
2024-06-24 02:00:00,Mid-West,495.5508055849935
2024-06-24 03:00:00,Mid-West,504.3743890824173
2024-06-24 04:00:00,Mid-West,558.2134704151497
2024-06-24 05:00:00,Mid-West,532.4669069343744
2024-06-24 06:00:00,Mid-West,565.6237751814776
2024-06-24 07:00:00,Mid-West,548.7880948102145
2024-06-24 08:00:00,Mid-West,555.383917475556
2024-06-24 09:00:00,Mid-West,493.8402898700614
2024-06-24 10:00:00,Mid-West,498.7254552714352
2024-06-24 11:00:00,Mid-West,439.0136485146793
2024-06-24 12:00:00,Mid-West,411.83857163233563
2024-06-24 13:00:00,Mid-West,361.89402938347627
2024-06-24 14:00:00,Mid-West,308.7069413420501
2024-06-24 15:00:00,Mid-West,283.1921266116249
2024-06-24 16:00:00,Mid-West,244.2193061330777
2024-06-24 17:00:00,Mid-West,226.33006851973983
2024-06-24 18:00:00,Mid-West,236.02733146783447
2024-06-24 19:00:00,Mid-West,218.6160953398746
2024-06-24 20:00:00,Mid-West,225.67788152609097
2024-06-24 21:00:00,Mid-West,279.4685545198005
2024-06-24 22:00:00,Mid-West,342.649781905286
2024-06-24 23:00:00,Mid-West,381.9725156374825
2024-06-25 00:00:00,Mid-West,317.50934099419675
2024-06-25 01:00:00,Mid-West,450.77425162837847
2024-06-25 02:00:00,Mid-West,437.3761577297057
2024-06-25 03:00:00,Mid-West,503.9610545639179
2024-06-25 04:00:00,Mid-West,485.80363960853424
2024-06-25 05:00:00,Mid-West,515.71456811462
2024-06-25 06:00:00,Mid-West,536.4135927083513
2024-06-25 07:00:00,Mid-West,500.20665537658033
2024-06-25 08:00:00,Mid-West,559.4224644735624
2024-06-25 09:00:00,Mid-West,522.354033754262
2024-06-25 10:00:00,Mid-West,472.71281076412265
2024-06-25 11:00:00,Mid-West,387.9269358005504
2024-06-25 12:00:00,Mid-West,394.63159170574954
2024-06-25 13:00:00,Mid-West,399.9799997029866
2024-06-25 14:00:00,Mid-West,311.205883164831
2024-06-25 15:00:00,Mid-West,312.0699975095203
2024-06-25 16:00:00,Mid-West,264.19428042247586
2024-06-25 17:00:00,Mid-West,301.40726089476976
2024-06-25 18:00:00,Mid-West,242.18471154067134
2024-06-25 19:00:00,Mid-West,261.8141624499351
2024-06-25 20:00:00,Mid-West,271.96114100534305
2024-06-25 21:00:00,Mid-West,338.0260183288804
2024-06-25 22:00:00,Mid-West,354.7360336666535
2024-06-25 23:00:00,Mid-West,339.90511530552834
2024-06-26 00:00:00,Mid-West,437.32155747507034
2024-06-26 01:00:00,Mid-West,453.1284965680111
2024-06-26 02:00:00,Mid-West,453.50560858839447
2024-06-26 03:00:00,Mid-West,530.5033013325348
2024-06-26 04:00:00,Mid-West,519.8951915275869
2024-06-26 05:00:00,Mid-West,505.14723355428646
2024-06-26 06:00:00,Mid-West,600.1147654187856
2024-06-26 07:00:00,Mid-West,575.0065854026057
2024-06-26 08:00:00,Mid-West,591.274992724592
2024-06-26 09:00:00,Mid-West,473.51137221271085
2024-06-26 10:00:00,Mid-West,489.8091990301864
2024-06-26 11:00:00,Mid-West,457.00731576634536
2024-06-26 12:00:00,Mid-West,455.34839390696595
2024-06-26 13:00:00,Mid-West,352.1563184347101
2024-06-26 14:00:00,Mid-West,299.68216635934846
2024-06-26 15:00:00,Mid-West,261.1485178288276
2024-06-26 16:00:00,Mid-West,264.5516040262219
2024-06-26 17:00:00,Mid-West,269.1030514672255
2024-06-26 18:00:00,Mid-West,229.47277514998197
2024-06-26 19:00:00,Mid-West,213.67990948821418
2024-06-26 20:00:00,Mid-West,275.0505028128149
2024-06-26 21:00:00,Mid-West,251.52083280152897
2024-06-26 22:00:00,Mid-West,298.9797976344243
2024-06-26 23:00:00,Mid-West,299.58576905124005
2024-06-27 00:00:00,Mid-West,389.26166921822255
2024-06-27 01:00:00,Mid-West,478.5960794503104
2024-06-27 02:00:00,Mid-West,459.27082430850083
2024-06-27 03:00:00,Mid-West,478.8883358142206
2024-06-27 04:00:00,Mid-West,481.6209228892241
2024-06-27 05:00:00,Mid-West,520.5495618792371
2024-06-27 06:00:00,Mid-West,591.5476421783355
2024-06-27 07:00:00,Mid-West,507.8422476140396
2024-06-27 08:00:00,Mid-West,492.9601115548285
2024-06-27 09:00:00,Mid-West,502.90821103551417
2024-06-27 10:00:00,Mid-West,489.0544636629025
2024-06-27 11:00:00,Mid-West,468.06370395416513
2024-06-27 12:00:00,Mid-West,432.0248909465926
2024-06-27 13:00:00,Mid-West,387.79467181638165
2024-06-27 14:00:00,Mid-West,355.2229305948098
2024-06-27 15:00:00,Mid-West,292.96796491441734
2024-06-27 16:00:00,Mid-West,266.8499814551412
2024-06-27 17:00:00,Mid-West,236.71548602564098
2024-06-27 18:00:00,Mid-West,276.90310958398754
2024-06-27 19:00:00,Mid-West,253.59396118433435
2024-06-27 20:00:00,Mid-West,239.5029817688835
2024-06-27 21:00:00,Mid-West,293.5787104424741
2024-06-27 22:00:00,Mid-West,306.92139604045
2024-06-27 23:00:00,Mid-West,301.626572044851
2024-06-28 00:00:00,Mid-West,405.4487826837126
2024-06-28 01:00:00,Mid-West,433.04547930889737
2024-06-28 02:00:00,Mid-West,469.4534424184991
2024-06-28 03:00:00,Mid-West,508.2091975265671
2024-06-28 04:00:00,Mid-West,522.6204673324071
2024-06-28 05:00:00,Mid-West,493.1264820262474
2024-06-28 06:00:00,Mid-West,543.3457312402695
2024-06-28 07:00:00,Mid-West,530.7228771839565
2024-06-28 08:00:00,Mid-West,552.3052283725931
2024-06-28 09:00:00,Mid-West,502.9848702489455
2024-06-28 10:00:00,Mid-West,463.1927449279049
2024-06-28 11:00:00,Mid-West,417.3053047043126
2024-06-28 12:00:00,Mid-West,416.97834746246735
2024-06-28 13:00:00,Mid-West,359.72882021926745
2024-06-28 14:00:00,Mid-West,337.3316908422895
2024-06-28 15:00:00,Mid-West,341.91673453052994
2024-06-28 16:00:00,Mid-West,204.51176759437504
2024-06-28 17:00:00,Mid-West,253.10130004140615
2024-06-28 18:00:00,Mid-West,290.4241099477078
2024-06-28 19:00:00,Mid-West,301.2030856940273
2024-06-28 20:00:00,Mid-West,281.0456199213484
2024-06-28 21:00:00,Mid-West,305.64337834959525
2024-06-28 22:00:00,Mid-West,321.35712482845634
2024-06-28 23:00:00,Mid-West,375.65324732871545
2024-06-29 00:00:00,Mid-West,426.5964469408668
2024-06-29 01:00:00,Mid-West,447.4412070950368
2024-06-29 02:00:00,Mid-West,519.5788521217447
2024-06-29 03:00:00,Mid-West,449.4513043761677
2024-06-29 04:00:00,Mid-West,516.7006820955987
2024-06-29 05:00:00,Mid-West,532.4750875182033
2024-06-29 06:00:00,Mid-West,541.6309009283784
2024-06-29 07:00:00,Mid-West,535.2288575541246
2024-06-29 08:00:00,Mid-West,551.7710777092597
2024-06-29 09:00:00,Mid-West,504.92245975912243
2024-06-29 10:00:00,Mid-West,452.2522281459434
2024-06-29 11:00:00,Mid-West,463.63941919953453
2024-06-29 12:00:00,Mid-West,404.3844957634386
2024-06-29 13:00:00,Mid-West,391.99093252319494
2024-06-29 14:00:00,Mid-West,266.0368529707072
2024-06-29 15:00:00,Mid-West,296.8719638358262
2024-06-29 16:00:00,Mid-West,271.12558787487353
2024-06-29 17:00:00,Mid-West,265.41776133953715
2024-06-29 18:00:00,Mid-West,212.73654232128004
2024-06-29 19:00:00,Mid-West,310.18216016370894
2024-06-29 20:00:00,Mid-West,300.15181461110865
2024-06-29 21:00:00,Mid-West,311.8548487327545
2024-06-29 22:00:00,Mid-West,361.4228398862304
2024-06-29 23:00:00,Mid-West,336.612956541976
2024-06-30 00:00:00,Mid-West,362.7811715530575
2024-06-30 01:00:00,Mid-West,455.6741241601516
2024-06-30 03:00:00,Mid-West,555.7296745775515
2024-06-30 04:00:00,Mid-West,572.7891208717092
2024-06-30 05:00:00,Mid-West,561.1388711815764
2024-06-30 06:00:00,Mid-West,572.0743190560332
2024-06-30 07:00:00,Mid-West,526.9818389947251
2024-06-30 08:00:00,Mid-West,521.7413108871968
2024-06-30 09:00:00,Mid-West,512.2305295375714
2024-06-30 10:00:00,Mid-West,450.5904986025497
2024-06-30 11:00:00,Mid-West,395.56433147591395
2024-06-30 12:00:00,Mid-West,396.0658936173115
2024-06-30 13:00:00,Mid-West,361.0426511141659
2024-06-30 14:00:00,Mid-West,287.45214113823994
2024-06-30 15:00:00,Mid-West,253.89993856674948
2024-06-30 16:00:00,Mid-West,296.63303136504055
2024-06-30 17:00:00,Mid-West,288.15524957513134
2024-06-30 18:00:00,Mid-West,238.7821086800252
2024-06-30 19:00:00,Mid-West,267.149559857813
2024-06-30 20:00:00,Mid-West,242.9905206910883
2024-06-30 21:00:00,Mid-West,318.4072747517367
2024-06-30 22:00:00,Mid-West,301.7254545847336
2024-06-30 23:00:00,Mid-West,351.7762752679138
2024-07-01 00:00:00,Mid-West,439.6125728049092
2024-07-01 01:00:00,Mid-West,448.98753427246015
2024-07-01 02:00:00,Mid-West,485.46186675546465
2024-07-01 03:00:00,Mid-West,526.3541297866567
2024-07-01 04:00:00,Mid-West,563.1613932008862
2024-07-01 05:00:00,Mid-West,517.7800955844887
2024-07-01 06:00:00,Mid-West,532.7368661020666
2024-07-01 07:00:00,Mid-West,490.2832779288093
2024-07-01 08:00:00,Mid-West,543.0841036431259
2024-07-01 09:00:00,Mid-West,499.62816220698903
2024-07-01 10:00:00,Mid-West,490.3984072112893
2024-07-01 11:00:00,Mid-West,429.3091300984871
2024-07-01 12:00:00,Mid-West,426.44329312396565
2024-07-01 13:00:00,Mid-West,385.6927525334984
2024-07-01 14:00:00,Mid-West,278.50214686216685
2024-07-01 15:00:00,Mid-West,290.28823582625085
2024-07-01 16:00:00,Mid-West,308.1435486291358
2024-07-01 17:00:00,Mid-West,264.9072989912939
2024-07-01 18:00:00,Mid-West,237.5653885594286
2024-07-01 19:00:00,Mid-West,296.7127529471585
2024-07-01 20:00:00,Mid-West,240.45322139870956
2024-07-01 21:00:00,Mid-West,346.1626066122595
2024-07-01 22:00:00,Mid-West,333.6671553533513
2024-07-01 23:00:00,Mid-West,407.99232584074775
2024-07-02 00:00:00,Mid-West,364.248172582243
2024-07-02 01:00:00,Mid-West,437.4834777688325
2024-07-02 02:00:00,Mid-West,483.99478151595787
2024-07-02 03:00:00,Mid-West,549.1812501601428
